Frame, Timestamp, Product/AOI, Section/Shelf, EyeLeftPosition_x, EyeLeftPosition_y, EyeLeftPosition_z, EyeLeftRotation_x, EyeLeftRotation_y, EyeLeftRotation_z, EyeRightPosition_x, EyeRightPosition_y, EyeRightPosition_z,EyeRightRotation_x, EyeRightRotation_y, EyeRightRotation_z, HMD_x, HMD_y, HMD_z, RCHit_x, RCHit_y, RCHit_z
2867, 35.1800, Top, ShelfToys, 4.5580, 1.1561, 9.6251, -0.0548, -0.9849, -0.0516, 4.4277, 1.1732, 9.5835, -0.0548, -0.9849, -0.0516, 4.5283, 1.1600, 9.6156, 5.4691, 1.4138, 6.7738
2868, 35.2000, Top, ShelfToys, 4.5573, 1.1574, 9.6260, -0.0550, -0.9846, -0.0578, 4.4270, 1.1748, 9.5847, -0.0550, -0.9846, -0.0578, 4.5276, 1.1614, 9.6166, 5.3973, 1.4306, 6.9840
2870, 35.2200, Top, ShelfToys, 4.5560, 1.1597, 9.6278, -0.0547, -0.9841, -0.0709, 4.4255, 1.1775, 9.5872, -0.0547, -0.9841, -0.0709, 4.5263, 1.1637, 9.6185, 5.3973, 1.5091, 6.9657
2871, 35.2400, Top, ShelfToys, 4.5554, 1.1604, 9.6287, -0.0535, -0.9840, -0.0759, 4.4247, 1.1781, 9.5886, -0.0535, -0.9840, -0.0759, 4.5256, 1.1644, 9.6196, 5.3973, 1.5419, 6.9477
2873, 35.2600, Top, ShelfToys, 4.5540, 1.1616, 9.6306, -0.0516, -0.9839, -0.0829, 4.4231, 1.1790, 9.5911, -0.0516, -0.9839, -0.0829, 4.5242, 1.1656, 9.6216, 5.3973, 1.5900, 6.9153
2874, 35.2800, Top, ShelfToys, 4.5532, 1.1620, 9.6317, -0.0508, -0.9840, -0.0845, 4.4222, 1.1792, 9.5926, -0.0508, -0.9840, -0.0845, 4.5234, 1.1659, 9.6228, 5.3973, 1.6048, 6.8908
2875, 35.3000, Top, ShelfToys, 4.5524, 1.1623, 9.6327, -0.0496, -0.9841, -0.0860, 4.4212, 1.1793, 9.5939, -0.0496, -0.9841, -0.0860, 4.5225, 1.1662, 9.6239, 5.3973, 1.6191, 6.8646
2877, 35.3200, Top, ShelfToys, 4.5509, 1.1630, 9.6341, -0.0476, -0.9844, -0.0875, 4.4195, 1.1795, 9.5959, -0.0476, -0.9844, -0.0875, 4.5209, 1.1668, 9.6254, 5.3973, 1.6402, 6.8102
2878, 35.3400, Top, ShelfToys, 4.5495, 1.1635, 9.6352, -0.0456, -0.9847, -0.0901, 4.4178, 1.1794, 9.5978, -0.0456, -0.9847, -0.0901, 4.5195, 1.1672, 9.6266, 5.3973, 1.6688, 6.7481
2879, 35.3600, Top, ShelfToys, 4.5490, 1.1637, 9.6354, -0.0451, -0.9849, -0.0902, 4.4171, 1.1794, 9.5983, -0.0451, -0.9849, -0.0902, 4.5189, 1.1673, 9.6269, 5.3973, 1.6760, 6.7144
2881, 35.3800, Top, ShelfToys, 4.5482, 1.1636, 9.6354, -0.0446, -0.9855, -0.0872, 4.4162, 1.1791, 9.5987, -0.0446, -0.9855, -0.0872, 4.5181, 1.1672, 9.6270, 5.3973, 1.6656, 6.6684
2882, 35.4000, Top, ShelfToys, 4.5479, 1.1633, 9.6352, -0.0435, -0.9858, -0.0844, 4.4159, 1.1784, 9.5986, -0.0435, -0.9858, -0.0844, 4.5178, 1.1667, 9.6269, 5.3973, 1.6507, 6.6577
2884, 35.4200, Top, ShelfToys, 4.5472, 1.1627, 9.6349, -0.0420, -0.9863, -0.0791, 4.4152, 1.1772, 9.5982, -0.0420, -0.9863, -0.0791, 4.5171, 1.1660, 9.6265, 5.3973, 1.6207, 6.6366
2885, 35.4400, Top, ShelfToys, 4.5469, 1.1625, 9.6345, -0.0416, -0.9866, -0.0761, 4.4148, 1.1768, 9.5978, -0.0416, -0.9866, -0.0761, 4.5168, 1.1658, 9.6261, 5.3973, 1.6031, 6.6303
2886, 35.4600, Top, ShelfToys, 4.5466, 1.1625, 9.6340, -0.0410, -0.9868, -0.0739, 4.4145, 1.1764, 9.5973, -0.0410, -0.9868, -0.0739, 4.5165, 1.1657, 9.6256, 5.3973, 1.5910, 6.6192
2888, 35.4800, Top, ShelfToys, 4.5464, 1.1621, 9.6328, -0.0388, -0.9871, -0.0705, 4.4142, 1.1754, 9.5959, -0.0388, -0.9871, -0.0705, 4.5163, 1.1651, 9.6244, 5.3973, 1.5719, 6.6128
2889, 35.5000, Top, ShelfToys, 4.5464, 1.1618, 9.6322, -0.0371, -0.9873, -0.0683, 4.4142, 1.1745, 9.5953, -0.0371, -0.9873, -0.0683, 4.5163, 1.1647, 9.6238, 5.3973, 1.5591, 6.6075
2891, 35.5200, Top, ShelfToys, 4.5465, 1.1608, 9.6317, -0.0353, -0.9877, -0.0625, 4.4144, 1.1728, 9.5944, -0.0353, -0.9877, -0.0625, 4.5164, 1.1635, 9.6232, 5.3973, 1.5224, 6.6136
2892, 35.5400, Top, ShelfToys, 4.5468, 1.1604, 9.6315, -0.0345, -0.9878, -0.0599, 4.4146, 1.1721, 9.5940, -0.0345, -0.9878, -0.0599, 4.5167, 1.1631, 9.6229, 5.3973, 1.5044, 6.6270
2893, 35.5600, Top, ShelfToys, 4.5471, 1.1601, 9.6312, -0.0343, -0.9878, -0.0572, 4.4151, 1.1716, 9.5934, -0.0343, -0.9878, -0.0572, 4.5170, 1.1627, 9.6225, 5.3973, 1.4856, 6.6435
2895, 35.5800, Top, ShelfToys, 4.5478, 1.1596, 9.6304, -0.0343, -0.9877, -0.0535, 4.4159, 1.1710, 9.5920, -0.0343, -0.9877, -0.0535, 4.5178, 1.1622, 9.6217, 5.3973, 1.4570, 6.6889
2896, 35.6000, Top, ShelfToys, 4.5482, 1.1594, 9.6300, -0.0344, -0.9876, -0.0526, 4.4164, 1.1709, 9.5913, -0.0344, -0.9876, -0.0526, 4.5182, 1.1620, 9.6212, 5.3973, 1.4485, 6.7149
2898, 35.6200, Top, ShelfToys, 4.5491, 1.1593, 9.6292, -0.0338, -0.9873, -0.0511, 4.4175, 1.1706, 9.5898, -0.0338, -0.9873, -0.0511, 4.5191, 1.1619, 9.6202, 5.3973, 1.4346, 6.7683
2899, 35.6400, Top, ShelfToys, 4.5496, 1.1591, 9.6291, -0.0328, -0.9871, -0.0507, 4.4181, 1.1701, 9.5891, -0.0328, -0.9871, -0.0507, 4.5196, 1.1616, 9.6199, 5.3973, 1.4287, 6.8062
2900, 35.6600, Top, ShelfToys, 4.5502, 1.1589, 9.6288, -0.0329, -0.9868, -0.0497, 4.4189, 1.1699, 9.5883, -0.0329, -0.9868, -0.0497, 4.5203, 1.1614, 9.6196, 5.3973, 1.4192, 6.8447
2902, 35.6800, Top, ShelfToys, 4.5510, 1.1580, 9.6276, -0.0344, -0.9862, -0.0468, 4.4201, 1.1694, 9.5859, -0.0344, -0.9862, -0.0468, 4.5212, 1.1606, 9.6181, 5.4792, 1.4138, 6.6778
2903, 35.7000, Top, ShelfToys, 4.5513, 1.1575, 9.6269, -0.0351, -0.9859, -0.0443, 4.4206, 1.1689, 9.5846, -0.0351, -0.9859, -0.0443, 4.5215, 1.1601, 9.6172, 5.5634, 1.4138, 6.4676
3013, 37.2200, Top, ShelfToys, 4.5543, 1.1563, 9.6414, -0.0751, -0.9745, -0.0627, 4.4292, 1.1800, 9.5884, -0.0751, -0.9745, -0.0627, 4.5258, 1.1617, 9.6293, 5.6315, 1.4138, 7.1323
3014, 37.2400, Top, ShelfToys, 4.5537, 1.1588, 9.6434, -0.0724, -0.9741, -0.0781, 4.4283, 1.1825, 9.5913, -0.0724, -0.9741, -0.0781, 4.5251, 1.1642, 9.6315, 5.3973, 1.4328, 7.6531
3016, 37.2600, Top, ShelfToys, 4.5523, 1.1637, 9.6478, -0.0660, -0.9730, -0.1061, 4.4260, 1.1871, 9.5977, -0.0660, -0.9730, -0.1061, 4.5235, 1.1690, 9.6364, 5.3973, 1.5726, 7.6232
3017, 37.2800, Top, ShelfToys, 4.5516, 1.1658, 9.6502, -0.0631, -0.9725, -0.1183, 4.4248, 1.1890, 9.6012, -0.0631, -0.9725, -0.1183, 4.5227, 1.1711, 9.6391, 5.3973, 1.6383, 7.5996
3019, 37.3000, Top, ShelfToys, 4.5501, 1.1690, 9.6544, -0.0584, -0.9717, -0.1360, 4.4225, 1.1915, 9.6072, -0.0584, -0.9717, -0.1360, 4.5210, 1.1741, 9.6436, 5.3973, 1.7431, 7.5464
3020, 37.3200, Top, ShelfToys, 4.5492, 1.1703, 9.6564, -0.0577, -0.9713, -0.1425, 4.4214, 1.1929, 9.6100, -0.0577, -0.9713, -0.1425, 4.5201, 1.1754, 9.6458, 5.3973, 1.7830, 7.5243
3021, 37.3400, Top, ShelfToys, 4.5484, 1.1715, 9.6582, -0.0567, -0.9710, -0.1477, 4.4203, 1.1939, 9.6126, -0.0567, -0.9710, -0.1477, 4.5192, 1.1766, 9.6478, 5.3973, 1.8192, 7.4971
3023, 37.3600, Top, ShelfToys, 4.5471, 1.1726, 9.6615, -0.0557, -0.9710, -0.1546, 4.4184, 1.1949, 9.6174, -0.0557, -0.9710, -0.1546, 4.5177, 1.1777, 9.6514, 5.3973, 1.8756, 7.4351
